Price,Close,MA_20,RSI
Ticker,AAPL,,
Date,,,
2020-06-01,78.05078125,75.53190765380859,58.86923794270721
2020-06-02,78.41211700439453,75.90744552612304,66.36489415233399
2020-06-03,78.8437728881836,76.25136032104493,75.34070663999182
2020-06-04,78.1647720336914,76.52420082092286,68.06104646509915
2020-06-05,80.3909683227539,76.87074279785156,77.83752144366483
2020-06-08,80.86627960205078,77.15362663269043,74.70615025746514
2020-06-09,83.41986846923828,77.50501823425293,83.4234882771305
2020-06-10,85.5660629272461,78.00737152099609,84.35892323030907
2020-06-11,81.45801544189453,78.34991302490235,65.00711293960197
2020-06-12,82.16127014160156,78.70470008850097,65.47485257597143
2020-06-15,83.17735290527344,79.13248062133789,69.78605708715827
2020-06-16,85.38177490234375,79.5825740814209,72.93111760021237
2020-06-17,85.26292419433594,80.04879264831543,72.3998848446904
2020-06-18,85.2968978881836,80.442866897583,72.75427852814649
2020-06-19,84.80944061279297,80.8414264678955,69.26051884000876
2020-06-22,87.02837371826172,81.3261962890625,72.20344874499938
2020-06-23,88.88597869873047,81.93003845214844,74.1064024309839
2020-06-24,87.31696319580078,82.43869705200196,71.06961497064717
2020-06-25,88.47614288330078,83.00361633300781,69.57487712827424
2020-06-26,85.75764465332031,83.43637008666992,60.682120438920634
2020-06-29,87.73406982421875,83.92053451538087,59.66532171361354
2020-06-30,88.4664535522461,84.42325134277344,56.937362999124794
2020-07-01,88.29911041259766,84.89601821899414,70.1642507297284
2020-07-02,88.29911041259766,85.40273513793946,68.87385026554801
2020-07-06,90.66114044189453,85.91624374389649,71.25337299240056
2020-07-07,90.37982940673828,86.39192123413086,65.93461869826032
2020-07-08,92.48477935791016,86.84516677856445,70.43639150663341
2020-07-09,92.88248443603516,87.2109878540039,71.03270434929769
2020-07-10,93.04496765136719,87.79033546447754,73.2538706293179
2020-07-13,92.61572265625,88.31305809020996,67.55021862734714
2020-07-14,94.14838409423828,88.8616096496582,66.87400554643328
2020-07-15,94.7958755493164,89.33231468200684,75.48753282545957
2020-07-16,93.62940979003906,89.75063896179199,67.55320282431698
2020-07-17,93.44024658203125,90.15780639648438,81.61653521551291
2020-07-20,95.40941619873047,90.68780517578125,81.60555038582395
2020-07-21,94.09259033203125,91.04101600646973,72.10342340808556
2020-07-22,94.35693359375,91.3145637512207,73.61937166202516
2020-07-23,90.06214141845703,91.45182266235352,55.14944909781467
2020-07-24,89.83901977539062,91.51996650695801,47.25588933204918
2020-07-27,91.96824645996094,91.83049659729004,54.71966551098936
2020-07-28,90.45740509033203,91.9666633605957,43.75559860548314
2020-07-29,92.19134521484375,92.15290794372558,48.03315811985296
2020-07-30,93.3068618774414,92.40329551696777,50.70695080073861
2020-07-31,103.07504272460938,93.14209213256837,68.77004097052105
2020-08-03,105.67230987548828,93.89265060424805,69.91942890209879
2020-08-04,106.37798309326172,94.69255828857422,69.979810795302
2020-08-05,106.76358032226562,95.406498336792,73.28451514995767
2020-08-06,110.48848724365234,96.28679847717285,76.85658703887147
2020-08-07,107.9764404296875,97.03337211608887,69.46427613432553
2020-08-10,109.54583740234375,97.87987785339355,73.74875949956008
2020-08-11,106.28797149658203,98.48685722351074,66.7908584803861
2020-08-12,109.82038116455078,99.23808250427246,78.41604547704905
2020-08-13,111.7639389038086,100.14480895996094,80.04530827842134
2020-08-14,111.6643295288086,101.0560131072998,78.58082781058839
2020-08-17,111.37278747558594,101.85418167114258,81.4635211190984
2020-08-18,112.30083465576172,102.7645938873291,81.00290834103174
2020-08-19,112.44173431396484,103.66883392333985,80.41433065931433
2020-08-20,114.93678283691406,104.91256599426269,74.524075123319
2020-08-21,120.85975646972656,106.46360282897949,77.60392818662491
2020-08-24,122.30526733398438,107.98045387268067,78.19046983733793
2020-08-25,121.3019027709961,109.52267875671387,75.18140413074153
2020-08-26,122.95147705078125,111.06068534851075,73.25892220234243
2020-08-27,121.481689453125,112.46942672729492,76.2242040858654
2020-08-28,121.28490447998047,113.37991981506347,74.07818564387965
2020-08-31,125.39793395996094,114.3662010192871,87.86829570513304
2020-09-01,130.3928680419922,115.56694526672364,88.53295714138322
2020-09-02,127.69134521484375,116.61333351135254,79.00889065887478
2020-09-03,117.46826171875,116.96232223510742,57.722903247092745
2020-09-04,117.5459976196289,117.4408000946045,58.261282937773416
2020-09-08,109.63574981689453,117.44529571533204,46.99502195508095
2020-09-09,114.00873565673828,117.83133392333984,51.61291842507417
2020-09-10,110.28683471679688,117.85465660095215,45.33169950960778
2020-09-11,108.83887481689453,117.70840339660644,36.74023826824053
2020-09-14,112.10405731201172,117.7303897857666,39.18173661100409
2020-09-15,112.27896881103516,117.77569885253907,40.26014262729922
2020-09-16,108.96524047851562,117.60891914367676,35.42608340599605
2020-09-17,107.2257308959961,117.34811897277832,35.2280627414646
2020-09-18,103.82450866699219,116.79250526428223,33.03430828694009
2020-09-21,106.97308349609375,116.09817161560059,31.75522537261925
2020-09-22,108.65424346923828,115.41562042236328,26.961900186305144
2020-09-23,104.09661865234375,114.55535621643067,25.94133952698708
2020-09-24,105.16558074951172,113.66606140136719,34.576034816710106
2020-09-25,109.11097717285156,113.04752578735352,40.35983710004173
2020-09-28,111.71534729003906,112.56904792785645,52.70474600926994
2020-09-29,110.86988067626953,111.84264526367187,45.5051298960386
2020-09-30,112.5413589477539,110.95006980895997,53.429920424871156
2020-10-01,113.49369049072266,110.24018707275391,57.19003297358577
2020-10-02,109.83010864257812,109.85827941894532,46.53026338245159
2020-10-05,113.2118911743164,109.64157409667969,51.29661911972414
2020-10-06,109.96614074707031,109.65809364318848,51.393731554490344
2020-10-07,111.83195495605469,109.5492546081543,56.391582865497135
2020-10-08,111.72505950927734,109.62116584777831,62.06589266243334
2020-10-09,113.66861724853516,109.86265296936035,60.61631448592354
2020-10-12,120.88890838623047,110.3018955230713,66.50064042515011
2020-10-13,117.68203735351562,110.57204895019531,69.01518636648466
2020-10-14,117.76952362060547,111.0122631072998,68.1398292596905
2020-10-15,117.30304718017578,111.5161289215088,63.10221634994007
2020-10-16,115.6607437133789,112.10794067382812,56.510536465757326
2020-10-19,112.70655822753906,112.3946144104004,52.83360880362402
2020-10-20,114.19338989257812,112.67157173156738,52.56334219999833
2020-10-21,113.5714340209961,113.1453125,50.121878813945706
2020-10-22,112.48304748535156,113.511185836792,54.524329104002604
2020-10-23,111.79307556152344,113.64529075622559,47.33573541736807
2020-10-26,111.80279541015625,113.64966316223145,53.926028222965606
2020-10-27,113.3090591430664,113.7716220855713,53.20674651220955
2020-10-28,108.06145477294922,113.54762687683106,43.497769020199605
2020-10-29,112.06517028808594,113.47620086669922,47.34810200533643
2020-10-30,105.78748321533203,113.27406959533691,24.2203755742339
2020-11-02,105.70004272460938,112.89847717285156,27.107410212590793
2020-11-03,107.32290649414062,112.76631546020508,31.146969917687457
2020-11-04,111.70560455322266,112.75999794006347,41.14934458623161
2020-11-05,115.67047882080078,112.95726890563965,50.01433986928693
2020-11-06,115.53905487060547,113.05079078674316,54.55071633813818
2020-11-09,113.23194885253906,112.66794281005859,48.49500700318917
2020-11-10,112.89127349853516,112.42840461730957,48.92585081290743
2020-11-11,116.31780242919922,112.35581855773925,55.639582151943074
2020-11-12,116.04523468017578,112.29292793273926,56.33116599126081
2020-11-13,116.09392547607422,112.31458702087403,56.38178493048815
2020-11-16,117.10633850097656,112.53457603454589,55.73151933161505
2020-11-17,116.2204818725586,112.63593063354492,64.18243893071661
2020-11-18,114.8965835571289,112.70218811035156,55.42733981538922
2020-11-19,115.49038696289062,112.85255508422851,73.78064674404698
2020-11-20,114.22489166259766,112.97414588928223,69.75274617458913
2020-11-23,110.82755279541016,112.92538375854492,57.50351277191926
2020-11-24,112.11248779296875,112.86555519104004,51.00437184527126
2020-11-25,112.94966888427734,113.10996589660644,42.05738110192027
2020-11-27,113.49479675292969,113.18144721984864,44.173119956158956
2020-11-30,115.88948822021484,113.68654747009278,57.53732102246294
2020-12-01,119.46206665039062,114.37464866638183,65.74890822427767
2020-12-02,119.8125,114.9991283416748,59.824839336678515
2020-12-03,119.67623901367188,115.39766006469726,60.28688629119797
2020-12-04,119.00454711914062,115.56436347961426,57.96483290179293
2020-12-07,120.46470642089844,115.8106460571289,58.97026242299059
2020-12-08,121.0780029296875,116.20294876098633,63.16623177994194
2020-12-09,118.54702758789062,116.4857364654541,59.286785956208746
2020-12-10,119.96826171875,116.66825942993164,60.93156438836031
2020-12-11,119.16029357910156,116.82401237487792,62.32379487832097
2020-12-14,118.54702758789062,116.94666748046875,72.38852833729042
2020-12-15,124.4850845336914,117.31560478210449,78.25707105890159
2020-12-16,124.41693115234375,117.72542724609374,77.1428705578797
2020-12-17,125.2833251953125,118.24476432800293,77.4852891997467
2020-12-18,123.29747009277344,118.63511848449707,67.60759634609994
2020-12-21,124.82576751708984,119.16516227722168,64.12091631265504
2020-12-22,128.37887573242188,120.04272842407227,69.29823114042595
2020-12-23,127.4832992553711,120.81126899719239,67.00585748135947
2020-12-24,128.46652221679688,121.58711166381836,70.33472111820306
2020-12-28,133.06118774414062,122.5654312133789,73.85690877406938
2020-12-29,131.2895050048828,123.3354320526123,68.52698481953367
2020-12-30,130.17002868652344,123.87083015441894,72.22629754191111
2020-12-31,129.16738891601562,124.33857460021973,67.87740476142466
2021-01-04,125.97447967529297,124.65348663330079,62.11914839802902
2021-01-05,127.53194427490234,125.07985649108886,65.46057960550067
2021-01-06,123.23906707763672,125.21857452392578,47.72726766691122
2021-01-07,127.44438934326172,125.53689384460449,54.7979507914264
2021-01-08,128.5443878173828,126.0367618560791,55.13018396619772
2021-01-11,125.55589294433594,126.3161434173584,53.4442155664544
2021-01-12,125.38066864013672,126.62716217041016,50.88268232902307
2021-01-13,127.41515350341797,127.07056846618653,48.38918073000207
2021-01-14,125.48773956298828,127.12070121765137,46.77572607243639
2021-01-15,123.76473236083984,127.08809127807618,42.58057168338951
2021-01-19,124.4364013671875,127.04574508666992,34.466933486639405
2021-01-20,128.52488708496094,127.3071159362793,45.404476667031915
2021-01-21,133.23641967773438,127.72764854431152,54.55338906972729
2021-01-22,135.3780059814453,128.0776050567627,58.92061635732348
2021-01-25,139.12583923339844,128.65973205566405,68.59354279758891
2021-01-26,139.3594512939453,129.2043785095215,67.37216692556277
2021-01-27,138.28866577148438,129.46575241088868,74.41574802447886
2021-01-28,133.45059204101562,129.5738067626953,59.54814344586286
2021-01-29,128.4567413330078,129.48814239501954,49.87601659270976
2021-02-01,130.57888793945312,129.5587173461914,57.28398760522591
2021-02-02,131.4063262939453,129.83030967712403,58.57575913539123
2021-02-03,130.3842315673828,129.97292404174806,54.35099499901053
2021-02-04,133.74258422851562,130.498099899292,61.61003641673415
2021-02-05,133.3282928466797,130.79229507446288,63.964764874496865
2021-02-08,133.4744873046875,131.03880004882814,63.403148943488276
2021-02-09,132.5970916748047,131.39085998535157,56.674609891615994
2021-02-10,131.99264526367188,131.72145881652833,47.64419725483894
2021-02-11,131.7391357421875,131.9376579284668,42.57677167682777
2021-02-12,131.97314453125,132.26192817687988,32.96669275665022
2021-02-16,129.84783935546875,132.56608352661132,29.22130346984396
2021-02-17,127.55683135986328,132.72210502624512,27.742279104490365
2021-02-18,126.4551773071289,132.6186195373535,32.830554285344064
2021-02-19,126.61114501953125,132.28735580444337,44.059422960558884
2021-02-22,122.8382797241211,131.66036949157714,27.477978042195673
2021-02-23,122.70178985595703,130.83916702270508,23.612355545975262
2021-02-24,122.2045669555664,129.98142280578614,24.388464495131743
2021-02-25,117.95399475097656,128.96468925476074,3.179960506715844
2021-02-26,118.21722412109375,128.20302085876466,4.784001066571207
2021-03-01,124.5833511352539,128.00935134887695,30.6122700223427
2021-03-02,121.98035430908203,127.5794246673584,28.469755074292152
2021-03-03,118.99713134765625,126.95896492004394,25.964660170501745
2021-03-04,117.11558532714844,126.29553260803223,24.48984698204383
2021-03-05,118.3731918334961,125.52706298828124,27.093515539405374
2021-03-08,113.44015502929688,124.53265609741212,24.752394579565035
2021-03-09,118.05146789550781,123.76150512695312,36.348301962626024
2021-03-10,116.9693374633789,122.98011741638183,36.368697542101174
2021-03-11,118.8996353149414,122.32546691894531,39.456121233591354
2021-03-12,117.99297332763672,121.63815879821777,42.81164147263307
2021-03-15,120.87871551513672,121.08343734741212,47.49932918888575
2021-03-16,122.41905975341797,120.71199836730958,50.28602985193677
2021-03-17,121.62940216064453,120.41562690734864,55.399625142320154
2021-03-18,117.50552368164062,119.96814422607422,49.06094647060671
2021-03-19,116.97907257080078,119.48654060363769,38.138659116343746
2021-03-22,120.29376983642578,119.35931510925293,47.426365296306074
2021-03-23,119.46510314941406,119.19748077392578,50.764359307941916
2021-03-24,117.07656860351562,118.94108085632324,49.93731048496237
2021-03-25,117.56402587890625,118.92158241271973,48.66689274984433
2021-03-26,118.16847229003906,118.919144821167,59.085831234441564
2021-03-29,118.34395599365234,118.60717506408692,50.67754355864392
2021-03-30,116.891357421875,118.35272521972657,49.82240871536918
2021-03-31,119.08486938476562,118.35711212158203,50.41685338278091
2021-04-01,119.91357421875,118.49701156616212,54.33736612913286
2021-04-05,122.74078369140625,118.71539115905762,54.216326312025245
2021-04-06,123.04299926757812,119.19553337097167,51.496723463864036
2021-04-07,124.69058227539062,119.52748908996583,57.052942729546054
2021-04-08,127.08887481689453,120.0334659576416,73.98733899227545
2021-04-09,129.66261291503906,120.57161483764648,78.79594002252463
2021-04-12,127.94677734375,121.06930503845214,68.73507452790403
2021-04-13,131.05674743652344,121.57820663452148,75.52597959857073
2021-04-14,128.7169952392578,121.89310340881347,75.68859456532573
2021-04-15,131.12496948242188,122.36788177490234,77.58833276732648
2021-04-16,130.7935333251953,123.03228225708008,75.9728893707775
2021-04-19,131.45645141601562,123.75615119934082,76.44529024900116
2021-04-20,129.76986694335938,124.2299560546875,75.73054095943749
2021-04-21,130.1500701904297,124.76420440673829,73.83465823149268
2021-04-22,128.62921142578125,125.34183654785156,68.23006364059977
2021-04-23,130.94949340820312,126.0111099243164,67.54174416390372
2021-04-26,131.33946228027344,126.66965942382812,67.66302458712306
2021-04-27,131.01776123046875,127.30334968566895,64.2764380139453
2021-04-28,130.2280731201172,127.97018547058106,57.637613512376696
2021-04-29,130.13059997558594,128.52247200012206,51.294595370354735
2021-04-30,128.16127014160156,128.93485679626465,50.58514610545034
2021-05-03,129.2141876220703,129.25852699279784,44.33793285831375
2021-05-04,124.641845703125,129.3384693145752,38.988271209418656
2021-05-05,124.88558197021484,129.3482192993164,30.906971890273027
2021-05-06,126.48442077636719,129.31799659729003,37.76296016403757
2021-05-07,127.15826416015625,129.1927791595459,37.801555173315734
2021-05-10,123.87700653076172,128.9892906188965,34.6639462190053
2021-05-11,122.95903015136719,128.58440475463868,31.795032255572295
2021-05-12,119.89261627197266,128.1431858062744,29.487485844302924
2021-05-13,122.04107666015625,127.68899116516113,28.91393902970212
2021-05-14,124.46292877197266,127.3724609375,35.15161539346067
2021-05-17,123.31057739257812,126.96516723632813,33.93431714693209
2021-05-18,121.92388153076172,126.57286796569824,33.11022538278888
2021-05-19,121.76763153076172,126.15374603271485,33.031250706288816
2021-05-20,124.32623291015625,125.9385971069336,42.400309874248144
2021-05-21,122.49028778076172,125.51563682556153,37.07666269475958
2021-05-24,124.12114715576172,125.15472106933593,48.87163199949739
2021-05-25,123.92581939697266,124.80012397766113,47.91579547299603
2021-05-26,123.87700653076172,124.48257064819336,43.929087211006404
2021-05-27,122.34379577636719,124.09323043823242,39.22166836785586
2021-05-28,121.68950653076172,123.76964225769044,44.4499547432833
2021-06-01,121.36723327636719,123.37729454040527,45.83546576754458
2021-06-02,122.12896728515625,123.25165061950683,56.653167689795595
2021-06-03,120.64457702636719,123.03960037231445,45.67448798161678
2021-06-04,122.93950653076172,122.86235466003419,45.243963670073356
2021-06-07,122.94927215576172,122.65190505981445,48.785372246972855
2021-06-08,123.76956939697266,122.646533203125,56.45043797854743
2021-06-09,124.15043640136719,122.706103515625,58.198868346733015
2021-06-10,123.15434265136719,122.86918983459472,45.481884829566916
2021-06-11,124.36527252197266,122.98539962768555,57.59485612426789
2021-06-14,127.42194366455078,123.13335037231445,61.98581788201293
2021-06-15,126.60161590576172,123.29790229797364,59.29445049842902
2021-06-16,127.09968566894531,123.55669250488282,60.855267722820514
2021-06-17,128.70123291015625,123.90337257385254,71.31624858664566
2021-06-18,127.40240478515625,124.05718116760254,68.36150738750527
2021-06-21,129.19927978515625,124.39263076782227,72.99306106176059
2021-06-22,130.8399200439453,124.72856941223145,74.31836866834503
2021-06-23,130.5664825439453,125.06060256958008,79.70758513309528
2021-06-24,130.2832794189453,125.38091621398925,74.99998701384376
2021-06-25,129.99029541015625,125.76324119567872,73.51589935833832
2021-06-28,131.6211700439453,126.25982437133788,74.8762021432995
2021-06-29,133.1348114013672,126.84820327758788,76.55879561635531
2021-06-30,133.75006103515625,127.42925796508788,82.04360766941234
2021-07-01,134.05276489257812,128.09966735839845,80.99986962935185
2021-07-02,136.6797332763672,128.78667869567872,80.46257314786224
2021-07-06,138.6914825439453,129.57378921508788,86.8891033672324
2021-07-07,141.1817169189453,130.44439659118652,88.31024456986489
2021-07-08,139.88290405273438,131.23101997375488,80.92925964130936
2021-07-09,141.70901489257812,132.15875358581542,88.45142462504039
2021-07-12,141.11334228515625,132.99615707397462,84.23132095721435
2021-07-13,142.2266387939453,133.73639183044435,83.73854795481753
2021-07-14,145.6543731689453,134.68902969360352,87.66466865147687
2021-07-15,145.0000457763672,135.58404769897462,86.06986906095779
2021-07-16,142.9590301513672,136.29693756103515,79.276922006425
2021-07-19,139.11143493652344,136.88238906860352,65.37088111663886
2021-07-20,142.72467041015625,137.55865859985352,68.11820402665835
2021-07-21,141.99221801757812,138.11627349853515,65.50332018424038
2021-07-22,143.35943603515625,138.75592117309571,66.8316006525977
2021-07-23,145.07814025878906,139.49566421508788,65.70490871488639
2021-07-26,145.49810791015625,140.27105484008788,63.53400772940176
2021-07-27,143.33013916015625,140.85650329589845,54.32728922294487
2021-07-28,141.58203125,141.27886428833008,53.361492177226836
2021-07-29,142.2266387939453,141.70269317626952,51.074269406233626
2021-07-30,142.44143676757812,142.12212677001952,52.800583811584325
2021-08-02,142.1094207763672,142.39361114501952,49.74439750745979
2021-08-03,143.90635681152344,142.65435485839845,45.89647296840344
2021-08-04,143.5059051513672,142.77056427001952,46.45014174781216
2021-08-05,143.61331176757812,142.95708465576172,51.711751560293145
2021-08-06,142.92872619628906,143.01807022094727,61.96758891616708
2021-08-09,142.8798370361328,143.10639495849608,50.62647470136335
2021-08-10,142.40060424804688,143.11509323120117,51.68324926730481
2021-08-11,142.65487670898438,142.96511840820312,46.80267341760933
2021-08-12,145.61825561523438,142.99602890014648,52.20228384991844
2021-08-13,145.82366943359375,143.1392608642578,51.35109462981679
2021-08-16,147.79928588867188,143.57365341186522,68.84807252733675
2021-08-17,146.8897247314453,143.7819061279297,74.0882882907838
2021-08-18,143.14390563964844,143.8394905090332,53.248485293895136
2021-08-19,143.47642517089844,143.8453399658203,53.635084251809
2021-08-20,144.9336700439453,143.83811645507814,59.19272488874762
2021-08-23,146.42030334472656,143.88422622680665,58.35141283719119
2021-08-24,146.3322296142578,144.03433074951172,59.588140534541445
2021-08-25,145.09996032714844,144.21022720336913,54.68574907827874
2021-08-26,144.29795837402344,144.31379318237305,54.28395743063765
2021-08-27,145.33465576171875,144.45845413208008,57.23335818204544
2021-08-30,149.75534057617188,144.84075012207032,67.58649123959222
2021-08-31,148.49371337890625,145.07011795043945,63.32000824289816
2021-09-01,149.15878295898438,145.3527618408203,59.023103737383
2021-09-02,150.27369689941406,145.6857810974121,60.838534500892315
2021-09-03,150.90940856933594,146.08481521606444,58.10399353032343
2021-09-07,153.24691772460938,146.6031692504883,65.41752489192467
2021-09-08,151.7016143798828,147.06821975708007,73.23411172828868
2021-09-09,150.68446350097656,147.46969909667968,68.86832998347974
2021-09-10,145.696533203125,147.4736129760742,51.68539553109764
2021-09-13,146.26380920410156,147.4956199645996,49.63961735346454
2021-09-14,144.86521911621094,147.34891662597656,46.81399612146726
2021-09-15,145.75523376464844,147.2921920776367,51.444575709707024
2021-09-16,145.52047729492188,147.4110206604004,52.76422444457785
2021-09-17,142.85049438476562,147.37972412109374,44.769420376648505
2021-09-20,139.799072265625,147.12299423217775,27.75360105174441
2021-09-21,140.27825927734375,146.8158920288086,30.978181761654227
2021-09-22,142.6450958251953,146.63153533935548,36.02008167596192
2021-09-23,143.6035919189453,146.5567169189453,35.58760420279667
2021-09-24,143.6915740966797,146.52639770507812,34.025994550924
2021-09-27,142.17564392089844,146.36844711303712,24.573180774824337
2021-09-28,138.79168701171875,145.82026443481445,22.659478967189358
2021-09-29,139.69146728515625,145.38015213012696,26.60282245623972
2021-09-30,138.3906707763672,144.84174652099608,31.555517546637333
2021-10-01,139.5154266357422,144.3038330078125,33.42937602474679
2021-10-04,136.08251953125,143.5624885559082,30.39296305960565
2021-10-05,138.0092315673828,142.80060424804688,33.472376147493904
2021-10-06,138.87969970703125,142.1595085144043,36.20483073411944
2021-10-07,140.141357421875,141.63235321044922,44.02243883256661
2021-10-08,139.75990295410156,141.33552169799805,49.90203224883122
2021-10-11,139.67189025878906,141.00592575073242,48.453120268059905
2021-10-12,138.4004364013672,140.68268661499025,38.53065303759704
2021-10-13,137.8136749267578,140.2856086730957,34.03453557062794
2021-10-14,140.6009979248047,140.03963470458984,42.582131838704285
2021-10-15,141.6572723388672,139.97997360229493,48.72775480855654
2021-10-18,143.3297119140625,140.1565055847168,62.15924719981292
2021-10-19,145.49114990234375,140.4171501159668,64.55564252878669
2021-10-20,145.9801483154297,140.58390274047852,69.85666333449373
2021-10-21,146.19532775878906,140.7134895324707,68.350287468583
2021-10-22,145.42269897460938,140.8000457763672,80.0505065381617
2021-10-25,145.3738250732422,140.95995483398437,76.95093677128843
2021-10-26,146.03883361816406,141.32231216430665,76.59904008272568
2021-10-27,145.5791778564453,141.6166976928711,71.48401658566345
2021-10-28,149.2174530029297,142.1580368041992,79.71769128237584
2021-10-29,146.50828552246094,142.50767974853517,68.44336865331259
2021-11-01,145.68673706054688,142.987890625,70.14618711106424
2021-11-02,146.7234344482422,143.42360076904296,74.03689408634197
2021-11-03,148.16119384765625,143.8876754760742,71.99784756612475
2021-11-04,147.64279174804688,144.26274719238282,67.97877382055647
2021-11-05,148.17172241210938,144.6833381652832,65.616805908801
2021-11-08,147.3489532470703,145.06719131469725,56.55823624150951
2021-11-09,147.71136474609375,145.5327377319336,56.166483142000274
2021-11-10,144.88075256347656,145.88609161376954,46.05297639446045
